Ordem	Plot	Epoca 	plot_name	Acession_name	bloco	plant_number	Qinz1	Qinz2	Qinz3	Qinz4	Qinz5	Qinz6	Qinz7	Qinz8	Qinz9	Qinz10	Qinz11	Qinz12	Qinz13	Qinz14	Qinz15	Qinz16	Qinz17	Qinz18	Qinz19	NM	NP
182	43	1	BGM-0707.1.2.2	BGM-0707	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	3	0	0	0.315789474	58
183	43	1	BGM-0707.1.2.3	BGM-0707	2	3	0	0	0	0	0	0	1	0	1	0	0	0	1	0	3	3	0	0	0	0.473684211	116
184	43	1	BGM-0707.1.2.4	BGM-0707	2	4	0	0	0	0	0	0	0	0	1	0	0	0	3	0	3	3	0	0	0	0.526315789	118
185	43	1	BGM-0707.1.2.5	BGM-0707	2	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0.105263158	30
189	44	1	BGM-1760.1.2.4	BGM-1760	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0.315789474	36
186	44	1	BGM-1760.1.2.1	BGM-1760	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	3	0	0	0.315789474	52
187	44	1	BGM-1760.1.2.2	BGM-1760	2	2	0	0	0	0	0	0	0	1	0	1	2	0	3	0	3	0	3	0	0	0.684210526	170
188	44	1	BGM-1760.1.2.3	BGM-1760	2	3	0	0	0	0	1	0	0	1	0	1	0	0	0	0	3	0	3	0	0	0.473684211	122
190	44	1	BGM-1760.1.2.5	BGM-1760	2	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	3	0	0	0.368421053	62
191	45	1	BGM-1722.1.2.1	BGM-1722	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	3	0.421052632	50
192	45	1	BGM-1722.1.2.2	BGM-1722	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	3	0.315789474	38
193	45	1	BGM-1722.1.2.3	BGM-1722	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0.105263158	10
194	45	1	BGM-1722.1.2.4	BGM-1722	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	3	0.368421053	40
195	45	1	BGM-1722.1.2.5	BGM-1722	2	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	3	0	0	0.315789474	54
198	46	1	Cigana.1.2.3	Cigana	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.105263158	12
197	46	1	Cigana.1.2.2	Cigana	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
196	46	1	Cigana.1.2.1	Cigana	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0.157894737	18
199	46	1	Cigana.1.2.4	Cigana	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.052631579	2
200	46	1	Cigana.1.2.5	Cigana	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
203	47	1	BGM-0195.1.2.3	BGM-0195	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
201	47	1	BGM-0195.1.2.1	BGM-0195	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
202	47	1	BGM-0195.1.2.2	BGM-0195	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
205	47	1	BGM-0195.1.2.5	BGM-0195	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
204	47	1	BGM-0195.1.2.4	BGM-0195	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
206	48	1	BGM-0935.1.2.1	BGM-0935	2	1	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0.368421053	110
207	48	1	BGM-0935.1.2.2	BGM-0935	2	2	0	0	0	1	0	0	0	0	0	0	2	0	3	0	0	3	3	0	0	0.631578947	152
210	48	1	BGM-0935.1.2.5	BGM-0935	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0.210526316	30
208	48	1	BGM-0935.1.2.3	BGM-0935	2	3	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	3	3	0	0	0.526315789	108
209	48	1	BGM-0935.1.2.4	BGM-0935	2	4	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	3	3	0	0	0.473684211	106
214	49	1	2011-34-41.1.2.4	2011-34-41	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
213	49	1	2011-34-41.1.2.3	2011-34-41	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.157894737	6
212	49	1	2011-34-41.1.2.2	2011-34-41	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0.210526316	14
211	49	1	2011-34-41.1.2.1	2011-34-41	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
215	49	1	2011-34-41.1.2.5	2011-34-41	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
219	50	1	BRS-PotiBranca.1.2.4	BRS-PotiBranca	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
216	50	1	BRS-PotiBranca.1.2.1	BRS-PotiBranca	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
217	50	1	BRS-PotiBranca.1.2.2	BRS-PotiBranca	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
218	50	1	BRS-PotiBranca.1.2.3	BRS-PotiBranca	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
220	50	1	BRS-PotiBranca.1.2.5	BRS-PotiBranca	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
225	51	1	BRS-GemadeOvo.1.2.5	BRS-GemadeOvo	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
223	51	1	BRS-GemadeOvo.1.2.3	BRS-GemadeOvo	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
221	51	1	BRS-GemadeOvo.1.2.1	BRS-GemadeOvo	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0.157894737	12
222	51	1	BRS-GemadeOvo.1.2.2	BRS-GemadeOvo	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.052631579	2
224	51	1	BRS-GemadeOvo.1.2.4	BRS-GemadeOvo	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0.105263158	12
226	52	1	BRS-NovoHorizonte.1.2.1	BRS-NovoHorizonte	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
227	52	1	BRS-NovoHorizonte.1.2.2	BRS-NovoHorizonte	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
229	52	1	BRS-NovoHorizonte.1.2.4	BRS-NovoHorizonte	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.157894737	6
228	52	1	BRS-NovoHorizonte.1.2.3	BRS-NovoHorizonte	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
230	52	1	BRS-NovoHorizonte.1.2.5	BRS-NovoHorizonte	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.052631579	2
235	53	1	Eucalipto.1.2.5	Eucalipto	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
231	53	1	Eucalipto.1.2.1	Eucalipto	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
232	53	1	Eucalipto.1.2.2	Eucalipto	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
233	53	1	Eucalipto.1.2.3	Eucalipto	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.052631579	6
234	53	1	Eucalipto.1.2.4	Eucalipto	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
236	54	1	BRSCS-01.1.2.1	BRSCS-01	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0.105263158	16
237	54	1	BRSCS-01.1.2.2	BRSCS-01	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0.157894737	10
238	54	1	BRSCS-01.1.2.3	BRSCS-01	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
239	54	1	BRSCS-01.1.2.4	BRSCS-01	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
240	54	1	BRSCS-01.1.2.5	BRSCS-01	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0.105263158	8
243	55	1	BRS-Caipira.1.2.3	BRS-Caipira	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
242	55	1	BRS-Caipira.1.2.2	BRS-Caipira	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
241	55	1	BRS-Caipira.1.2.1	BRS-Caipira	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
245	55	1	BRS-Caipira.1.2.5	BRS-Caipira	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
244	55	1	BRS-Caipira.1.2.4	BRS-Caipira	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
250	56	1	BGM-0630.1.2.5	BGM-0630	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
246	56	1	BGM-0630.1.2.1	BGM-0630	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
247	56	1	BGM-0630.1.2.2	BGM-0630	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
248	56	1	BGM-0630.1.2.3	BGM-0630	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
249	56	1	BGM-0630.1.2.4	BGM-0630	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
253	57	1	BRS-Kiriris.1.2.3	BRS-Kiriris	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
255	57	1	BRS-Kiriris.1.2.5	BRS-Kiriris	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
251	57	1	BRS-Kiriris.1.2.1	BRS-Kiriris	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	3	0	0	0.368421053	74
252	57	1	BRS-Kiriris.1.2.2	BRS-Kiriris	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
254	57	1	BRS-Kiriris.1.2.4	BRS-Kiriris	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
258	58	1	BGM-1128.1.2.3	BGM-1128	2	3	0	0	0	1	0	0	0	1	0	0	1	0	0	0	3	3	0	0	0	0.473684211	128
259	58	1	BGM-1128.1.2.4	BGM-1128	2	4	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	3	0	0	3	0.473684211	100
260	58	1	BGM-1128.1.2.5	BGM-1128	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	3	0.368421053	42
256	58	1	BGM-1128.1.2.1	BGM-1128	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0.315789474	48
257	58	1	BGM-1128.1.2.2	BGM-1128	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0.105263158	20
264	59	1	BRS-Tapioqueira.1.2.4	BRS-Tapioqueira	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
263	59	1	BRS-Tapioqueira.1.2.3	BRS-Tapioqueira	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0.105263158	12
261	59	1	BRS-Tapioqueira.1.2.1	BRS-Tapioqueira	2	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	3	0	0	0.421052632	80
262	59	1	BRS-Tapioqueira.1.2.2	BRS-Tapioqueira	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
265	59	1	BRS-Tapioqueira.1.2.5	BRS-Tapioqueira	2	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	3	0	0	0.368421053	62
269	60	1	Corrente.1.2.4	Corrente	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
266	60	1	Corrente.1.2.1	Corrente	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.052631579	6
267	60	1	Corrente.1.2.2	Corrente	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
270	60	1	Corrente.1.2.5	Corrente	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268	60	1	Corrente.1.2.3	Corrente	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.052631579	6
271	61	1	NegaMaluca.1.2.1	NegaMaluca	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
272	61	1	NegaMaluca.1.2.2	NegaMaluca	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
273	61	1	NegaMaluca.1.2.3	NegaMaluca	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
274	61	1	NegaMaluca.1.2.4	NegaMaluca	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
275	61	1	NegaMaluca.1.2.5	NegaMaluca	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
276	62	1	2011-34-69.1.2.1	2011-34-69	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	3	0	0	0.315789474	52
278	62	1	2011-34-69.1.2.3	2011-34-69	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
277	62	1	2011-34-69.1.2.2	2011-34-69	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0.315789474	30
279	62	1	2011-34-69.1.2.4	2011-34-69	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	3	0.421052632	44
280	62	1	2011-34-69.1.2.5	2011-34-69	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0.263157895	38
285	63	1	Correntao.1.2.5	Correntao	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284	63	1	Correntao.1.2.4	Correntao	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
282	63	1	Correntao.1.2.2	Correntao	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
281	63	1	Correntao.1.2.1	Correntao	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.052631579	6
283	63	1	Correntao.1.2.3	Correntao	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.157894737	18
286	64	1	BRS-Dourada.1.2.1	BRS-Dourada	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0.263157895	34
287	64	1	BRS-Dourada.1.2.2	BRS-Dourada	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0.157894737	22
288	64	1	BRS-Dourada.1.2.3	BRS-Dourada	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0.105263158	12
289	64	1	BRS-Dourada.1.2.4	BRS-Dourada	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0.263157895	38
290	64	1	BRS-Dourada.1.2.5	BRS-Dourada	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0.157894737	10
294	65	1	2011-34-45.1.2.4	2011-34-45	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
291	65	1	2011-34-45.1.2.1	2011-34-45	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
292	65	1	2011-34-45.1.2.2	2011-34-45	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
295	65	1	2011-34-45.1.2.5	2011-34-45	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
293	65	1	2011-34-45.1.2.3	2011-34-45	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
299	66	1	BRS-Mulatinha.1.2.4	BRS-Mulatinha	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300	66	1	BRS-Mulatinha.1.2.5	BRS-Mulatinha	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
297	66	1	BRS-Mulatinha.1.2.2	BRS-Mulatinha	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
296	66	1	BRS-Mulatinha.1.2.1	BRS-Mulatinha	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0.157894737	10
298	66	1	BRS-Mulatinha.1.2.3	BRS-Mulatinha	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
301	67	1	BRS-Formosa.1.2.1	BRS-Formosa	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
303	67	1	BRS-Formosa.1.2.3	BRS-Formosa	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
302	67	1	BRS-Formosa.1.2.2	BRS-Formosa	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
304	67	1	BRS-Formosa.1.2.4	BRS-Formosa	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
305	67	1	BRS-Formosa.1.2.5	BRS-Formosa	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
309	68	1	BGM-0590.1.2.4	BGM-0590	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.052631579	8
307	68	1	BGM-0590.1.2.2	BGM-0590	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
308	68	1	BGM-0590.1.2.3	BGM-0590	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
306	68	1	BGM-0590.1.2.1	BGM-0590	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
310	68	1	BGM-0590.1.2.5	BGM-0590	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
315	69	1	BGM-0598.1.2.5	BGM-0598	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
312	69	1	BGM-0598.1.2.2	BGM-0598	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
311	69	1	BGM-0598.1.2.1	BGM-0598	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0.315789474	24
313	69	1	BGM-0598.1.2.3	BGM-0598	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
314	69	1	BGM-0598.1.2.4	BGM-0598	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0.263157895	42
316	70	1	BGM-0945.1.2.1	BGM-0945	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.157894737	18
317	70	1	BGM-0945.1.2.2	BGM-0945	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	3	0	0	0	0	0.263157895	68
318	70	1	BGM-0945.1.2.3	BGM-0945	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0.315789474	54
319	70	1	BGM-0945.1.2.4	BGM-0945	2	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	3	0	0	0.368421053	74
320	70	1	BGM-0945.1.2.5	BGM-0945	2	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	3	0	0	0.315789474	56
324	71	1	BRS-Verdinha.1.2.4	BRS-Verdinha	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.052631579	6
321	71	1	BRS-Verdinha.1.2.1	BRS-Verdinha	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	3	0.368421053	38
322	71	1	BRS-Verdinha.1.2.2	BRS-Verdinha	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
323	71	1	BRS-Verdinha.1.2.3	BRS-Verdinha	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
325	71	1	BRS-Verdinha.1.2.5	BRS-Verdinha	2	5	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0.157894737	42
326	72	1	Salangor.1.2.1	Salangor	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
330	72	1	Salangor.1.2.5	Salangor	2	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	2	0.263157895	42
327	72	1	Salangor.1.2.2	Salangor	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0.157894737	12
328	72	1	Salangor.1.2.3	Salangor	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.052631579	6
329	72	1	Salangor.1.2.4	Salangor	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
331	73	1	VassouraPreta.1.2.1	VassouraPreta	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
332	73	1	VassouraPreta.1.2.2	VassouraPreta	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
333	73	1	VassouraPreta.1.2.3	VassouraPreta	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0.263157895	38
334	73	1	VassouraPreta.1.2.4	VassouraPreta	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.052631579	2
335	73	1	VassouraPreta.1.2.5	VassouraPreta	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
338	74	1	BGM-0593.1.2.3	BGM-0593	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
336	74	1	BGM-0593.1.2.1	BGM-0593	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.052631579	6
337	74	1	BGM-0593.1.2.2	BGM-0593	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.052631579	6
339	74	1	BGM-0593.1.2.4	BGM-0593	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
340	74	1	BGM-0593.1.2.5	BGM-0593	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.052631579	6
341	78	1	BGM-0707.1.3.1	BGM-0707	3	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	3	3	0	0	0	0.473684211	126
342	78	1	BGM-0707.1.3.2	BGM-0707	3	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	3	0	0	0	0	0.263157895	72
343	78	1	BGM-0707.1.3.3	BGM-0707	3	3	0	0	0	0	0	0	0	0	0	0	1	0	2	0	3	0	3	0	0	0.473684211	94
344	78	1	BGM-0707.1.3.4	BGM-0707	3	4	0	0	0	0	0	0	0	1	0	2	0	0	0	0	3	0	0	0	0	0.315789474	94
345	78	1	BGM-0707.1.3.5	BGM-0707	3	5	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	3	0	0	0	0.263157895	66
350	79	1	BGM-0195.1.3.5	BGM-0195	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
346	79	1	BGM-0195.1.3.1	BGM-0195	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.052631579	6
347	79	1	BGM-0195.1.3.2	BGM-0195	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
348	79	1	BGM-0195.1.3.3	BGM-0195	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0.105263158	8
349	79	1	BGM-0195.1.3.4	BGM-0195	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
355	80	1	BGM-1118.1.3.5	BGM-1118	3	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0.157894737	52
351	80	1	BGM-1118.1.3.1	BGM-1118	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352	80	1	BGM-1118.1.3.2	BGM-1118	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.105263158	4
353	80	1	BGM-1118.1.3.3	BGM-1118	3	3	0	0	0	0	1	0	0	0	1	0	3	0	0	0	3	3	0	0	0	0.578947368	160
354	80	1	BGM-1118.1.3.4	BGM-1118	3	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0.210526316	52
360	81	1	BGM-0935.1.3.5	BGM-0935	3	5	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0.210526316	60
356	81	1	BGM-0935.1.3.1	BGM-0935	3	1	0	0	0	0	0	0	0	1	3	0	3	0	3	0	0	0	3	0	0	0.684210526	204
358	81	1	BGM-0935.1.3.3	BGM-0935	3	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0.368421053	86
359	81	1	BGM-0935.1.3.4	BGM-0935	3	4	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0.210526316	86
357	81	1	BGM-0935.1.3.2	BGM-0935	3	2	0	0	0	0	0	0	0	1	0	0	2	0	3	0	0	3	3	0	0	0.631578947	144
365	82	1	Cigana.1.3.5	Cigana	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.052631579	6
363	82	1	Cigana.1.3.3	Cigana	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.157894737	6
362	82	1	Cigana.1.3.2	Cigana	3	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	3	0.421052632	52
